X-acc;Y-acc;Z-acc;label
89;-313;3725;sliding
-21;-137;4215;sliding
-294;-352;4774;sliding
-213;-895;4048;sliding
-26;-1134;4132;sliding
239;-1141;4329;sliding
131;-946;4311;sliding
-24;-787;4267;sliding
-49;-29;4173;sliding
-58;-551;4115;sliding
-134;-1182;4422;sliding
-13;-1103;4064;sliding
94;-732;4127;sliding
129;-417;4457;sliding
-23;-420;4101;sliding
-54;-368;3807;sliding
-220;-391;4056;sliding
-157;-365;4045;sliding
-103;-236;3820;sliding
40;98;4048;sliding
-29;233;3983;sliding
-45;79;4226;sliding
-133;171;4066;sliding
-251;311;4355;sliding
-235;487;4224;sliding
-221;635;4102;sliding
-136;841;4392;sliding
-10;998;4127;sliding
181;1029;3980;sliding
250;1078;4135;sliding
-74;78;4135;sliding
-175;1533;4202;sliding
-111;1102;4308;sliding
120;1124;3929;sliding
138;912;4321;sliding
31;821;3829;sliding
62;662;3916;sliding
74;572;4564;sliding
-184;637;4199;sliding
-379;558;4252;sliding
-446;-38;4081;sliding
-93;-621;4241;sliding
414;-448;4191;sliding
294;-126;3963;sliding
-183;103;4364;sliding
-667;-131;4338;sliding
-519;-1114;3864;sliding
121;-1648;4045;sliding
451;-1323;3789;sliding
303;-917;3989;sliding
-99;-798;4124;sliding
-175;-202;4159;sliding
22;-783;4158;sliding
-131;-1367;4247;sliding
-259;-1039;4519;sliding
-119;-784;4303;sliding
-85;-674;4248;sliding
-88;-588;4374;sliding
-114;-410;4009;sliding
7;-255;3700;sliding
43;-175;4244;sliding
-33;-24;4009;sliding
-34;102;4031;sliding
-124;176;3999;sliding
-252;359;4172;sliding
-181;312;3839;sliding
-155;447;3960;sliding
-161;567;4376;sliding
-104;801;4368;sliding
X-acc;Y-acc;Z-acc;label
-110;713;3903;sliding
-47;702;4440;sliding
31;680;4180;sliding
69;804;4015;sliding
125;989;4035;sliding
-84;105;4146;sliding
-272;1526;4252;sliding
-156;1140;3647;sliding
29;993;4634;sliding
263;704;4255;sliding
276;506;4333;sliding
426;552;4163;sliding
152;654;3937;sliding
-169;212;4013;sliding
-172;-31;4255;sliding
-71;-23;4028;sliding
66;27;3792;sliding
-26;124;4173;sliding
-390;36;4015;sliding
-488;-250;4190;sliding
-273;-575;3717;sliding
-24;-736;4017;sliding
-92;-878;4014;sliding
59;-706;4020;sliding
-90;-997;4161;sliding
-342;-1484;4398;sliding
-67;-147;4225;sliding
-83;-1545;4121;sliding
-121;-1467;3865;sliding
-225;-1019;4365;sliding
-132;-637;4144;sliding
-173;-665;4449;sliding
-147;-554;4031;sliding
-126;-462;4222;sliding
-131;-368;4526;sliding
-163;-100;4369;sliding
-18;21;3999;sliding
54;311;4003;sliding
126;207;4133;sliding
81;275;4312;sliding
57;359;3994;sliding
-128;398;4323;sliding
-61;496;4254;sliding
87;711;4467;sliding
147;620;4061;sliding
160;788;4006;sliding
-6;896;4211;sliding
-176;1044;4200;sliding
-487;1045;4128;sliding
-80;746;4161;sliding
-225;1052;4248;sliding
-132;1020;4027;sliding
71;689;4291;sliding
201;477;4449;sliding
393;480;4180;sliding
416;494;3987;sliding
-116;588;4408;sliding
-367;215;4004;sliding
-250;-244;4077;sliding
88;-224;4169;sliding
344;131;4127;sliding
205;310;4251;sliding
-151;281;3897;sliding
-606;-315;4283;sliding
-550;-663;4203;sliding
-229;-845;3837;sliding
62;-610;4076;sliding
-114;-465;3862;sliding
-322;-740;3905;sliding
-167;-1143;3791;sliding
351;-1006;4176;sliding
-114;-652;4099;sliding
-109;-1258;4097;sliding
-179;-863;4051;sliding
-189;-773;3793;sliding
-152;-734;4162;sliding
-44;-802;4220;sliding
131;-585;4022;sliding
194;-353;4189;sliding
60;-72;4037;sliding
11;73;4353;sliding
-207;43;4103;sliding
-180;-39;4367;sliding
-137;147;3991;sliding
-82;327;3748;sliding
-27;706;4381;sliding
-76;856;4052;sliding
-177;905;3956;sliding
-232;887;3972;sliding
-144;995;4260;sliding
-63;1170;4126;sliding
224;463;4141;sliding
-494;1079;4159;sliding
-585;1118;3851;sliding
-241;926;4028;sliding
166;758;4053;sliding
354;790;4289;sliding
148;869;4152;sliding
-109;428;4329;sliding
-222;111;4165;sliding
X-acc;Y-acc;Z-acc;label
-124;5;4004;sliding
68;23;4034;sliding
214;152;4096;sliding
147;300;4246;sliding
-362;240;4082;sliding
-466;-181;4063;sliding
-164;-605;4447;sliding
22;-550;4307;sliding
124;-519;4426;sliding
-25;-335;4265;sliding
-132;-826;3886;sliding
-71;-1211;4237;sliding
25;-1383;4149;sliding
36;-1062;4156;sliding
40;-358;4168;sliding
68;-1335;4011;sliding
-180;-968;4297;sliding
-267;-1056;3894;sliding
-177;-1094;3940;sliding
-54;-773;3888;sliding
65;-531;4159;sliding
104;-326;4162;sliding
27;8;4222;sliding
-124;46;4183;sliding
-202;73;3912;sliding
-52;73;3927;sliding
-137;149;3983;sliding
-71;360;4376;sliding
-46;477;4035;sliding
-97;726;4320;sliding
-175;761;4091;sliding
-151;692;4224;sliding
-71;702;4339;sliding
7;730;4467;sliding
42;890;3842;sliding
17;1017;4187;sliding
-87;176;4145;sliding
-265;1098;4195;sliding
-242;754;4489;sliding
-72;711;4151;sliding
139;543;4358;sliding
240;629;3796;sliding
199;512;3958;sliding
-139;596;4162;sliding
-409;310;4068;sliding
-392;0;3911;sliding
-273;-208;3863;sliding
30;-151;4283;sliding
66;101;3960;sliding
-89;271;4194;sliding
-313;54;4111;sliding
-94;-593;4510;sliding
40;-592;4286;sliding
231;-247;4096;sliding
93;-28;3994;sliding
-255;-242;4265;sliding
-287;-645;4161;sliding
-76;-1025;4171;sliding
109;-1158;4191;sliding
126;-930;4174;sliding
-32;-161;4150;sliding
38;-817;4134;sliding
-123;-829;3968;sliding
-221;-1039;3944;sliding
-226;-1232;4382;sliding
-88;-1087;3972;sliding
202;-522;4020;sliding
386;-320;4155;sliding
247;-171;4269;sliding
-30;-124;4313;sliding
-216;93;4292;sliding
-299;196;4209;sliding
-143;287;4064;sliding
-109;410;4329;sliding
-125;435;3917;sliding
-178;587;4385;sliding
-173;633;4028;sliding
-140;865;3909;sliding
-168;984;4084;sliding
-128;1150;4339;sliding
-49;1276;4127;sliding
-160;203;4138;sliding
-529;1494;4170;sliding
-510;1083;4250;sliding
-27;821;3969;sliding
371;733;3735;sliding
472;882;4099;sliding
177;939;4248;sliding
-373;736;3870;sliding
-517;-29;3968;sliding
-67;-145;4297;sliding
434;143;4347;sliding
381;311;4531;sliding
-73;387;4344;sliding
-526;-238;4246;sliding
-535;-804;4352;sliding
-174;-1077;4224;sliding
184;-796;4186;sliding
267;-603;4064;sliding
-8;-693;4620;sliding
X-acc;Y-acc;Z-acc;label
-278;-1013;4202;sliding
-126;-1247;4248;sliding
139;-785;4154;sliding
113;-770;4174;sliding
55;-1332;4160;sliding
-58;-1100;4087;sliding
-70;-1042;4221;sliding
38;-921;4150;sliding
102;-608;4331;sliding
140;-325;4507;sliding
-106;103;4255;sliding
-308;334;4270;sliding
-501;227;4064;sliding
-460;189;3902;sliding
-399;103;4272;sliding
-254;75;4198;sliding
-100;329;3977;sliding
29;467;4292;sliding
94;568;3999;sliding
149;680;4390;sliding
80;574;4073;sliding
82;573;4039;sliding
90;742;4259;sliding
12;812;4093;sliding
-233;812;4141;sliding
-42;758;4142;sliding
-183;1108;4211;sliding
-161;976;4159;sliding
-59;862;4470;sliding
30;552;4155;sliding
147;547;4295;sliding
21;514;4308;sliding
-203;535;4244;sliding
-170;189;3953;sliding
-94;-234;4132;sliding
179;-366;4062;sliding
314;-54;4073;sliding
224;139;4381;sliding
-408;-128;4299;sliding
-573;-553;4214;sliding
-308;-913;4413;sliding
-96;-937;3978;sliding
-38;-964;4296;sliding
-78;-987;4112;sliding
27;-1021;4151;sliding
-53;-102;4157;sliding
-34;-1395;4117;sliding
-121;-984;4193;sliding
-147;-749;4162;sliding
-65;-570;4164;sliding
-88;-491;4176;sliding
-54;-435;4071;sliding
-4;-431;4143;sliding
-62;-159;4451;sliding
-89;29;3861;sliding
-111;195;4123;sliding
-206;58;4297;sliding
-362;206;4136;sliding
-247;284;4221;sliding
-1;457;4263;sliding
47;436;4105;sliding
160;604;4567;sliding
69;622;4298;sliding
-90;736;4503;sliding
-98;794;3915;sliding
-12;855;4228;sliding
47;523;4152;sliding
-132;234;4162;sliding
-127;920;4141;sliding
-24;867;3690;sliding
-5;884;4562;sliding
38;853;3730;sliding
-173;714;4139;sliding
-14;490;4452;sliding
-80;367;3895;sliding
-31;352;4099;sliding
87;325;4028;sliding
-59;393;3896;sliding
-263;332;3673;sliding
-425;19;4066;sliding
-352;-275;4137;sliding
-266;-532;4071;sliding
113;-652;4015;sliding
186;-927;4081;sliding
150;-1171;4521;sliding
-55;-1045;4189;sliding
-134;-1163;4164;sliding
-200;-649;4149;sliding
157;-781;4153;sliding
179;-1403;3810;sliding
33;-1128;3735;sliding
-117;-722;4182;sliding
-119;-702;4179;sliding
-202;-778;3798;sliding
-122;-598;4265;sliding
-71;-244;4507;sliding
-212;-23;4369;sliding
-359;208;4302;sliding
-454;123;4118;sliding
-287;355;4403;sliding
X-acc;Y-acc;Z-acc;label
182;444;4481;sliding
288;613;4066;sliding
181;687;4011;sliding
-76;694;3861;sliding
-121;634;4077;sliding
-17;617;3924;sliding
177;771;4071;sliding
136;848;4148;sliding
-258;817;4163;sliding
-62;350;4153;sliding
-30;954;4179;sliding
-176;937;4010;sliding
-333;1019;4252;sliding
-137;804;4337;sliding
-54;873;4147;sliding
-53;843;4168;sliding
-139;407;3606;sliding
-54;-197;4668;sliding
133;-170;4365;sliding
351;-76;4194;sliding
187;48;4014;sliding
-302;-16;4049;sliding
-505;-172;3936;sliding
-603;-467;4328;sliding
-368;-783;3899;sliding
42;-767;4059;sliding
116;-863;3811;sliding
159;-923;4643;sliding
174;-930;4239;sliding
174;-793;4150;sliding
-14;-196;4147;sliding
238;-1224;4202;sliding
68;-855;4042;sliding
-21;-726;4276;sliding
-101;-633;4307;sliding
-145;-593;4333;sliding
-102;-710;4379;sliding
176;-632;3760;sliding
297;-250;4245;sliding
212;-45;4273;sliding
-22;145;4037;sliding
-353;560;4199;sliding
-504;392;4263;sliding
-296;550;4259;sliding
-130;611;4220;sliding
-96;675;4189;sliding
-169;788;3883;sliding
-167;957;4451;sliding
-248;1015;4417;sliding
-178;1094;4047;sliding
-120;247;4157;sliding
-259;1361;4077;sliding
-185;1039;4120;sliding
-4;939;3900;sliding
130;691;4242;sliding
172;603;4375;sliding
-20;638;4519;sliding
-148;338;4250;sliding
34;-132;3790;sliding
291;-355;4322;sliding
390;-112;4852;sliding
251;220;4212;sliding
-272;221;4286;sliding
-583;-105;4038;sliding
-545;-645;4255;sliding
-51;-1055;3865;sliding
170;-1166;3812;sliding
-15;-1049;3987;sliding
-236;-987;4283;sliding
-84;-28;4135;sliding
122;-1123;4118;sliding
152;-1384;4625;sliding
90;-1138;4080;sliding
141;-744;4242;sliding
-27;-515;4167;sliding
-126;-208;4454;sliding
-164;-231;3893;sliding
-83;-253;4198;sliding
-186;-182;4338;sliding
-105;-14;4197;sliding
-177;209;3977;sliding
-219;429;4284;sliding
-163;353;4393;sliding
-196;556;4507;sliding
-93;472;3919;sliding
-56;561;4074;sliding
-34;511;4207;sliding
-26;685;4138;sliding
-20;730;3850;sliding
-94;866;4048;sliding
14;899;4125;sliding
-181;361;4152;sliding
-337;1273;4149;sliding
-407;1075;3937;sliding
-174;925;4307;sliding
66;603;4418;sliding
27;638;4082;sliding
5;722;4052;sliding
-404;734;4306;sliding
-528;285;4569;sliding
X-acc;Y-acc;Z-acc;label
-103;-408;4144;sliding
211;-483;4001;sliding
526;-243;4215;sliding
315;18;4321;sliding
-179;-56;4582;sliding
-523;-293;3948;sliding
-291;-1024;4080;sliding
107;-1390;4295;sliding
420;-1202;3892;sliding
308;-1051;4164;sliding
-72;-40;4152;sliding
117;-485;4145;sliding
33;-877;4249;sliding
-78;-739;4239;sliding
-104;-784;4065;sliding
-122;-577;4239;sliding
-140;-479;4789;sliding
-144;-266;3991;sliding
-69;-260;3732;sliding
-213;-156;3650;sliding
56;-107;4107;sliding
347;-33;4222;sliding
360;49;4560;sliding
172;167;4381;sliding
-18;119;3998;sliding
-96;129;4322;sliding
-106;169;4120;sliding
-231;432;4226;sliding
-388;539;4215;sliding
-522;900;4378;sliding
-437;1088;4202;sliding
-70;1137;4119;sliding
317;943;4152;sliding
-187;408;4162;sliding
-318;998;4144;sliding
-158;793;4234;sliding
17;666;4416;sliding
75;534;3916;sliding
76;719;4128;sliding
23;601;4351;sliding
-146;495;3869;sliding
-250;435;3987;sliding
-114;110;4582;sliding
-2;209;3674;sliding
62;207;4432;sliding
33;99;4070;sliding
-65;-193;3710;sliding
-200;-705;3984;sliding
40;-860;3888;sliding
148;-619;3850;sliding
28;-348;3673;sliding
-363;-536;3929;sliding
-344;-901;3936;sliding
75;-1380;4060;sliding
-40;-36;4149;sliding
34;-1852;4192;sliding
1;-1020;4057;sliding
-37;-760;4098;sliding
-55;-818;4045;sliding
-180;-834;3887;sliding
-200;-650;3830;sliding
74;-461;3965;sliding
173;-191;4307;sliding
204;-13;4181;sliding
57;131;4021;sliding
-183;231;3888;sliding
-227;176;4190;sliding
-189;473;4238;sliding
-141;595;3932;sliding
-182;783;4211;sliding
-180;726;4252;sliding
-142;1098;4719;sliding
-102;1206;4061;sliding
-51;1345;4233;sliding
-144;268;4145;sliding
-369;1362;4228;sliding
-288;933;4220;sliding
-37;739;4252;sliding
121;669;4067;sliding
126;738;4002;sliding
34;788;4360;sliding
-140;377;3718;sliding
-265;218;4610;sliding
-172;317;4175;sliding
-279;347;4155;sliding
-133;309;4131;sliding
-227;128;4220;sliding
-182;-639;4405;sliding
62;-857;3860;sliding
423;-873;4097;sliding
297;-918;4235;sliding
-10;-782;4288;sliding
-260;-1282;4201;sliding
-65;-1378;4064;sliding
-63;-259;4154;sliding
185;-803;4158;sliding
136;-1129;4084;sliding
-80;-918;4063;sliding
-113;-1013;4340;sliding
-123;-870;3950;sliding
X-acc;Y-acc;Z-acc;label
-38;-668;4585;sliding
51;-465;4058;sliding
97;-267;4095;sliding
74;-183;4182;sliding
-66;-57;3990;sliding
-141;105;4109;sliding
-157;151;3847;sliding
-164;297;5117;sliding
-120;418;4087;sliding
-223;587;4061;sliding
-213;923;4174;sliding
-188;974;4182;sliding
-168;1042;4135;sliding
-25;1122;4213;sliding
-93;1115;4181;sliding
-81;56;4148;sliding
-294;1442;4172;sliding
-270;820;4008;sliding
-83;504;4646;sliding
218;402;4348;sliding
241;472;3909;sliding
176;701;4186;sliding
-192;818;4007;sliding
-434;594;4012;sliding
-491;278;4281;sliding
-122;41;4209;sliding
315;-46;3992;sliding
321;141;4290;sliding
13;232;4396;sliding
-452;-133;3818;sliding
-340;-744;3974;sliding
-213;-1017;4167;sliding
112;-958;4582;sliding
187;-886;3924;sliding
156;-770;3945;sliding
-59;-803;4028;sliding
35;-764;4156;sliding
-38;-198;4147;sliding
-37;-1012;4184;sliding
-50;-1003;4048;sliding
-121;-890;3644;sliding
-189;-586;4187;sliding
-215;-581;3710;sliding
-232;-370;4204;sliding
-53;-238;4009;sliding
53;-184;3804;sliding
176;-100;4287;sliding
198;73;4069;sliding
190;157;4111;sliding
95;175;3936;sliding
-44;309;4082;sliding
-112;420;3970;sliding
-165;616;4177;sliding
-139;672;4169;sliding
-179;896;4273;sliding
-184;1030;4473;sliding
-10;1149;4101;sliding
-79;67;4143;sliding
-342;1392;4179;sliding
-164;1013;4146;sliding
11;894;4389;sliding
200;660;4060;sliding
167;637;4142;sliding
79;655;4373;sliding
-211;587;4429;sliding
-266;194;4168;sliding
-121;-200;3694;sliding
86;-308;4237;sliding
34;-90;4177;sliding
99;-157;4381;sliding
-127;-90;4562;sliding
-229;-121;4054;sliding
-408;-613;3815;sliding
-261;-890;4161;sliding
-125;-923;4195;sliding
64;-588;3969;sliding
80;-374;4248;sliding
-21;-480;4116;sliding
59;-810;4145;sliding
-38;-122;4155;sliding
238;-1407;4076;sliding
214;-967;4330;sliding
19;-691;4460;sliding
-112;-618;4152;sliding
-200;-794;4256;sliding
-50;-937;3906;sliding
88;-627;4243;sliding
292;-327;4137;sliding
300;59;4326;sliding
21;169;4069;sliding
-407;368;4222;sliding
-480;607;4445;sliding
-382;566;4285;sliding
-103;755;4021;sliding
-451;972;3973;sliding
-505;1226;3962;sliding
-218;1504;3949;sliding
295;1071;4147;sliding
-359;1655;4192;sliding
-341;1263;4295;sliding
X-acc;Y-acc;Z-acc;label
73;928;4203;sliding
319;488;4033;sliding
424;243;3925;sliding
365;61;4195;sliding
432;120;4231;sliding
342;305;4154;sliding
-97;368;4315;sliding
-407;325;4664;sliding
-335;-99;4175;sliding
-281;-310;3582;sliding
-222;-382;4089;sliding
-90;-143;4021;sliding
-202;-195;4221;sliding
-447;-325;4484;sliding
-136;-580;4382;sliding
-96;-730;4305;sliding
-76;-645;3958;sliding
-15;-1003;3929;sliding
54;-1189;4103;sliding
-79;-85;4132;sliding
-123;-1435;4169;sliding
19;-1316;4268;sliding
47;-768;4302;sliding
40;-726;4113;sliding
8;-955;4295;sliding
-90;-734;4251;sliding
-7;-618;4282;sliding
67;-432;3947;sliding
-64;-103;4183;sliding
-82;59;4213;sliding
-68;109;3931;sliding
-187;303;4027;sliding
-302;516;4468;sliding
-519;841;3940;sliding
-408;1241;4047;sliding
-199;1482;4425;sliding
208;1419;4319;sliding
446;1369;4082;sliding
-164;304;4144;sliding
-356;1570;4458;sliding
-217;1303;4101;sliding
10;1112;4269;sliding
144;908;3856;sliding
75;932;3952;sliding
-168;876;4077;sliding
-538;590;4320;sliding
-433;128;4099;sliding
-152;-410;4167;sliding
331;-577;4192;sliding
415;-438;4373;sliding
168;-202;4087;sliding
-138;-455;4163;sliding
-249;-770;4218;sliding
4;-1127;3914;sliding
183;-1064;3867;sliding
45;-868;4073;sliding
-171;-880;4247;sliding
-241;-1061;4186;sliding
-25;-203;4159;sliding
55;-1593;4163;sliding
38;-1197;3847;sliding
56;-1071;3887;sliding
59;-855;3762;sliding
-61;-648;4244;sliding
-19;-598;4123;sliding
31;-503;4322;sliding
-82;-304;4283;sliding
-25;-175;3895;sliding
-86;-20;4212;sliding
-124;-24;3847;sliding
-173;216;4272;sliding
-141;553;4428;sliding
-194;915;3988;sliding
-345;1208;3836;sliding
-404;1254;3815;sliding
-140;1191;3919;sliding
9;1196;3806;sliding
150;1239;4194;sliding
-163;329;4160;sliding
-356;1604;3866;sliding
-191;1298;3830;sliding
149;1088;4081;sliding
145;996;4461;sliding
-20;939;4018;sliding
-227;761;4062;sliding
-228;313;3896;sliding
-149;106;4433;sliding
75;139;3943;sliding
23;271;3952;sliding
-184;353;4172;sliding
-279;-329;4468;sliding
-239;-762;4384;sliding
134;-1038;4101;sliding
341;-831;3581;sliding
100;-557;3950;sliding
-297;-588;4188;sliding
-383;-1075;4245;sliding
30;-1699;4706;sliding
581;-1245;4155;sliding
57;-1125;4145;sliding
X-acc;Y-acc;Z-acc;label
100;-1241;4319;sliding
-265;-875;4640;sliding
-283;-1079;4283;sliding
-231;-1075;4146;sliding
40;-982;4396;sliding
262;-881;4380;sliding
385;-495;4377;sliding
292;-119;4107;sliding
-60;305;4210;sliding
-316;293;4225;sliding
-432;155;3745;sliding
-208;248;4163;sliding
-85;589;4397;sliding
65;733;4202;sliding
-23;899;3984;sliding
-157;849;4162;sliding
-245;942;4522;sliding
-230;926;4266;sliding
-144;1081;4075;sliding
-99;1225;4261;sliding
-73;166;4144;sliding
-290;1459;4178;sliding
-231;980;4362;sliding
-62;966;4187;sliding
-89;820;4295;sliding
-122;820;4256;sliding
-106;763;4421;sliding
-110;576;4196;sliding
-174;439;4439;sliding
-55;31;4108;sliding
9;-189;5540;sliding
78;193;4059;sliding
-134;195;3848;sliding
-257;178;4032;sliding
-359;68;4409;sliding
-440;-455;4300;sliding
-158;-1012;4319;sliding
165;-1155;4229;sliding
474;-1105;3809;sliding
384;-1101;3795;sliding
-16;-1244;3983;sliding
-119;-1311;4228;sliding
26;-220;4158;sliding
94;-1554;4356;sliding
-130;-1199;4472;sliding
-145;-1297;4420;sliding
76;-1040;3679;sliding
148;-688;4025;sliding
117;-576;4319;sliding
44;-366;4209;sliding
-82;-198;3661;sliding
-201;-137;4287;sliding
-153;-20;3993;sliding
115;405;4018;sliding
252;590;4107;sliding
32;585;4135;sliding
-247;537;3726;sliding
-459;691;4211;sliding
-381;835;4204;sliding
-240;888;3946;sliding
9;960;4140;sliding
-77;1101;3931;sliding
-254;1167;4205;sliding
-88;83;4152;sliding
-380;1508;4184;sliding
-380;1063;4447;sliding
-138;1185;4188;sliding
167;1011;4101;sliding
164;1004;3864;sliding
21;802;4169;sliding
-203;762;3893;sliding
-286;288;4260;sliding
-155;-142;4375;sliding
200;126;4137;sliding
154;243;4271;sliding
-266;184;3965;sliding
-748;-164;3916;sliding
-534;-1267;4266;sliding
210;-1679;4030;sliding
700;-1323;4322;sliding
501;-979;3766;sliding
-9;-746;3721;sliding
-307;-1147;4282;sliding
117;-287;4154;sliding
-254;-1657;4156;sliding
66;-1257;4061;sliding
140;-1117;4023;sliding
277;-900;4040;sliding
274;-731;4209;sliding
219;-620;4339;sliding
132;-587;4285;sliding
102;-592;4190;sliding
-10;-169;4133;sliding
-130;-22;4143;sliding
-257;105;4406;sliding
-256;145;4142;sliding
-527;475;4428;sliding
-574;836;4232;sliding
-376;1002;4234;sliding
-93;1094;4107;sliding
X-acc;Y-acc;Z-acc;label
2;1109;4110;sliding
45;1065;4047;sliding
-34;998;4033;sliding
-152;1140;4188;sliding
-68;269;4151;sliding
-195;1702;4066;sliding
-263;1570;4295;sliding
-391;1372;3880;sliding
-107;848;3707;sliding
66;709;4137;sliding
148;724;4138;sliding
-62;847;4089;sliding
-404;180;4150;sliding
-283;-628;3945;sliding
157;-654;4327;sliding
527;-404;4279;sliding
226;-337;4087;sliding
-224;-382;4033;sliding
-288;-1242;4231;sliding
-262;-1759;3819;sliding
145;-1607;4005;sliding
-7;-1121;4121;sliding
2;-260;4147;sliding
-25;-1105;4065;sliding
-290;-1253;4297;sliding
-452;-1471;3755;sliding
-106;-1392;3610;sliding
313;-874;4125;sliding
396;-663;4059;sliding
107;-285;3924;sliding
-177;-69;4283;sliding
-208;140;4466;sliding
-94;317;4049;sliding
-21;431;4558;sliding
-135;620;4135;sliding
-200;753;4146;sliding
-165;754;4074;sliding
19;848;4286;sliding
21;1117;4472;sliding
-42;1058;3919;sliding
-185;1150;4150;sliding
-235;364;4149;sliding
-138;1014;4189;sliding
-204;1122;3768;sliding
-34;971;4562;sliding
130;972;4430;sliding
224;825;4170;sliding
111;865;4097;sliding
-93;794;4024;sliding
-461;506;4099;sliding
-376;160;4342;sliding
-35;150;4467;sliding
-4;204;3960;sliding
